side1+side2,side1+side3,side2+side3,validity
139404,90706,51782,0
146020,113706,88396,1
103154,66731,118063,0
59300,51256,27658,0
150639,96344,113735,1
69975,49415,64740,1
25748,33120,23954,1
118958,124462,123960,1
81914,79410,104536,1
128209,104653,134996,1
82496,61990,98958,1
181393,191232,175423,1
2011,42870,42661,0
102359,115204,161205,1
85355,90894,70073,1
85962,88352,39564,0
148446,56095,92841,0
49833,64475,51014,1
95192,165409,92881,1
114118,125922,99284,1
96790,115732,29314,0
39996,101987,87589,0
64057,8566,56149,0
82349,91212,152603,1
60397,94499,142276,0
82372,109270,66220,1
114447,66133,106322,0
97570,117379,34419,0
97743,152037,111498,1
103477,100134,114233,1
44943,31952,34771,1
182523,140503,140056,1
68336,75314,117250,1
125979,83500,126109,0
57749,74533,95980,1
113508,98532,43438,0
133826,145294,143340,1
104831,144934,56565,0
83422,87842,13520,0
183663,191338,188419,1
58548,82806,41272,0
93984,42916,60546,0
152906,109927,96871,1
29063,36982,9459,0
47095,57045,93940,0
81661,95978,152141,0
101315,122053,128916,1
99951,11640,89911,0
185712,173272,170016,1
149349,159168,115893,1
143568,159133,155465,1
68823,97441,107958,1
172429,94850,104947,1
19903,88459,99702,0
104768,53823,143853,0
83714,90740,132432,1
101005,41452,124069,0
125714,67388,107678,0
56559,44205,72518,1
123258,131888,59714,0
140658,81006,85558,1
118235,63759,94780,0
114671,151513,134994,1
42974,124069,93371,0
91808,93662,21690,0
122364,141957,103077,1
135694,73451,126149,0
79549,57100,54003,1
70927,109933,50448,0
49585,82255,94944,0
86841,77528,158769,0
69718,62319,47169,1
50986,125406,111458,0
57859,107452,122729,0
44566,45669,45153,1
96802,110619,138641,1
29327,102499,94276,0
40536,68858,106272,0
74131,131654,98789,0
186958,159839,159375,1
79014,47002,54922,1
45533,40550,81781,0
100336,137643,50215,0
168243,155045,150316,1
43873,106577,130528,0
81696,90875,106885,1
51536,39157,65075,1
149120,80336,89248,1
62677,132660,121709,0
76070,140848,119462,0
131087,187500,136807,1
127539,139455,128962,1
84660,53482,93924,0
116678,84523,111109,1
134293,82979,115018,0
62471,107567,52176,0
158027,90797,122422,0
177286,152161,129479,1
104569,91590,74805,1
155766,96934,116136,1
84141,86274,67637,1
44738,67550,25734,0
166491,124068,129699,1
108843,165479,124006,1
129677,120083,119012,1
99119,19113,96900,0
68962,122821,107905,0
87703,62624,101701,0
156682,135594,167130,1
117685,127688,121679,1
146750,79547,112273,0
39006,71402,40344,1
41907,72898,108113,0
108347,90894,111353,1
112603,156232,131459,1
90010,119906,46236,0
114640,100522,77990,1
98988,48915,104979,0
58879,28814,61213,0
78403,108112,75409,1
144744,81776,103992,0
88482,93555,178511,0
82995,26260,60751,0
82517,143313,103974,1
142428,156200,118692,1
89849,106589,169212,0
91436,80924,13078,0
138094,146587,190815,1
101231,49919,95246,0
177828,143107,161587,1
95954,130800,54102,0
87394,41543,125353,0
139007,143708,103819,1
119025,146661,87692,0
41717,95120,135623,0
123936,107722,133038,1
79350,98595,99781,1
171242,166194,177242,1
160114,121499,82895,0
93398,41053,65077,0
138709,98615,116366,1
100929,33586,100007,0
97113,135477,76032,0
43933,131865,101970,0
85956,85590,134248,1
42888,25983,39261,0
100536,124135,71983,0
160367,145799,120424,1
76802,50543,87553,0
57761,125679,91008,0
102124,26563,107627,0
166953,155924,143147,1
151767,135578,160693,1
163238,115810,98724,1
167537,123734,93777,0
128239,114863,122724,1
96834,40410,91002,0
49349,41774,56571,1
164871,69120,100685,0
164219,87037,109202,0
113069,130374,140973,1
12030,70281,78195,0
158650,99953,75937,0
81929,34335,65236,0
170989,126679,109138,1
124060,136225,107991,1
23155,103439,118502,0
92865,73795,78354,1
98972,92534,165260,1
79492,115887,42033,0
143969,121632,86317,0
178835,139987,145754,1
105137,44129,61012,0
114669,75267,115932,0
142090,150073,183581,1
119565,56045,97664,0
46930,121126,90028,0
135141,129973,137530,1
21339,84214,86421,0
101080,49092,141962,0
156826,149724,191684,1
171554,102245,112065,1
134800,161461,151661,1
132318,113879,132851,1
108480,115452,105770,1
139660,128419,78735,0
131006,108414,42110,0
119795,97088,43445,0
75489,88690,145223,0
28059,89787,80688,0
189090,94363,98125,0
104696,131674,73800,0
100269,145981,46928,0
55292,76493,107151,0
126944,118582,139178,1
98073,79938,171233,0
145312,118312,159694,1
141388,161086,154774,1
94775,169192,114847,1
9692,89045,91039,0
58441,50166,97709,0
92625,110452,64659,0
42509,46381,28954,0
132318,132101,194835,1
35729,71660,43681,0
144049,77999,86164,1
44724,80401,115783,0
66255,100343,129050,0
150356,155042,117164,1
136784,151600,119756,1
160927,87849,77858,0
59817,83142,28331,0
85432,11696,86926,0
46790,96499,76073,0
90939,84260,37031,0
119917,100143,97930,1
150190,179166,145236,1
193885,120648,124777,1
35771,63841,63870,0
90817,76419,140192,0
111113,97398,182303,0
57647,98489,49928,0
40091,101167,126142,0
21735,87039,68964,0
169584,119028,131674,1
73054,18617,62739,0
192105,103304,105553,1
20716,104824,97008,0
44569,51517,50262,1
101798,95699,143079,1
97173,48054,92477,0
53803,99249,83034,0
75963,122996,121461,0
71161,156475,103302,0
90484,60202,45094,0
17102,78454,62396,0
76205,79631,96894,1
68667,46972,47019,1
71356,26447,74301,0
130201,118643,66242,0
77230,135051,141691,0
116366,131646,138814,1
111330,115896,187892,1
92129,103606,160121,1
136836,188011,132785,1
104735,110611,90164,1
153638,93822,108798,1
102225,131163,121186,1
117722,141114,70426,0
119858,162218,110086,1
72084,64760,46700,1
153059,133060,111883,1
122748,120252,171644,1
50886,36247,60759,0
173206,141644,144698,1
62339,95360,105797,0
54470,65976,16754,0
81184,125848,50416,0
73442,69594,117178,1
142225,145672,90157,0
183296,122619,122843,1
189524,91937,100677,0
63283,68179,93630,1
85861,123640,65421,0
70014,63987,10565,0
140185,73004,109583,0
164142,170241,139311,1
133061,117804,118817,1
36601,99711,120986,0
111959,129203,173104,1
78634,70048,140300,0
126663,138750,110521,1
126673,102588,111109,1
22738,106131,96821,0
60990,122306,124892,0
31306,108926,109876,0
122558,91030,98480,1
132907,113879,74908,0
76849,66566,98959,1
110258,129032,101136,1
64989,60281,123776,0
110848,180487,115451,1
89837,62686,118271,0
135494,102612,39686,0
166581,177150,175391,1
90220,109251,67675,1
136873,148086,105419,1
49973,16733,41984,0
72020,152027,100597,0
99745,50057,113910,0
94738,87498,149674,1
73109,56291,48120,1
97658,119611,26881,0
35127,130638,96547,0
144549,82193,111400,0
53534,117731,68225,0
117379,74778,101003,1
140722,168864,128080,1
110804,105408,139962,1
86187,62253,88948,1
96883,75406,164073,0
119156,63028,62198,1
148212,115743,130863,1
106976,88282,117964,1
77674,88694,42802,0
99668,78433,95889,1
126723,79963,124454,0
134399,136212,181925,1
104053,75358,46931,0
15468,52544,45330,0
109586,75203,129489,0
103655,126450,144643,1
101721,119728,30053,0
127697,159375,101496,1
60726,15126,67072,0
136855,178585,150632,1
110383,74199,123718,0
122039,126256,128179,1
84860,37377,108053,0
87608,73585,149477,0
33685,30542,28149,1
76294,130691,139797,0
95647,112381,84478,1
104799,130355,60404,0
107554,61172,109280,0
51403,76180,54541,1
53488,55242,19620,0
89507,125967,93274,1
127183,180671,110656,1
102616,60527,97505,0
150355,83772,99195,1
152502,112376,114164,1
83585,18666,79009,0
153948,153661,156409,1
44305,73957,85996,0
157782,134636,94226,0
94809,178351,86676,0
177483,141689,134140,1
65076,56801,22015,0
93391,91636,58653,0
141779,84558,111221,1
113145,127162,98347,1
144183,153410,138623,1
82703,133339,95918,1
87197,109838,143281,1
129380,155604,163596,1
57331,78511,78740,1
115648,57788,82564,0
54688,41538,69954,0
100501,105310,38215,0
124786,129626,193490,1
107592,138586,158472,1
54859,37844,87369,0
108074,95979,150901,1
111210,55954,113182,0
44293,41964,14053,0
153248,147377,157237,1
18122,61830,68264,0
58677,10408,60699,0
64268,112205,69455,1
62659,33762,50879,0
148128,162739,140989,1
64054,116867,70251,1
129459,122843,104668,1
176020,163505,155091,1
60615,76253,51868,1
74005,72547,120812,1
135843,145302,152535,1
54714,65004,21130,0
146772,134021,93467,0
82433,133628,52931,0
111475,43753,102638,0
94239,131587,48580,0
90780,67602,53454,1
92425,123163,149328,1
131129,190211,138576,1
82270,95573,112419,1
132644,62220,126528,0
98712,80352,128416,1
83262,91452,91166,1
38725,44568,47781,1
145085,109474,61399,0
105864,145518,150998,1
78322,128781,119119,0
95083,120970,35619,0
113361,71544,136581,0
163202,146485,148671,1
107888,134790,89818,1
127646,146942,163070,1
70581,94447,125218,0
102920,65125,113419,0
24283,14510,25945,0
129718,105022,86626,1
119097,118604,132271,1
70078,75458,38626,0
108829,78027,133268,0
182449,169159,158090,1
92549,103515,53942,0
94241,80702,164957,0
129306,131271,162795,1
58655,121045,116972,0
77327,92226,57287,1
165102,130442,148062,1
85943,97724,183019,0
141781,125552,166825,1
144878,105661,84087,1
51260,45995,71511,1
134815,66413,72802,0
87513,140929,100994,1
153670,170547,145885,1
87045,149890,73939,0
168957,113621,98006,1
24632,90307,83719,0
109718,102074,112722,1
40232,100325,125097,0
27942,37495,39927,1
174686,137131,144997,1
64033,85761,38888,0
76799,76427,23976,0
89089,101689,31372,0
26901,89520,100163,0
115636,106214,41740,0
65764,64346,98192,1
136411,148440,123053,1
109760,105101,91011,1
66452,71999,7897,0
107808,115591,63041,0
21915,27842,18807,1
87978,82980,23946,0
88037,131622,135197,0
27234,45633,71793,0
126731,139849,161702,1
109214,49388,120372,0
132961,75824,122317,0
97264,142256,84258,1
75141,132135,70374,1
108220,179231,118783,1
151381,80793,102738,0
132557,116877,103126,1
111733,117593,82492,1
112056,130352,175744,1
98668,5827,92967,0
123356,63428,66348,1
32060,77958,73292,0
39911,35819,31328,1
84918,45933,58801,0
133781,175282,119565,1
90068,118046,55744,0
185376,128213,137577,1
132125,104433,76370,0
91024,95030,48080,0
58837,95906,140137,0
55069,70886,23089,0
173390,144552,141020,1
84454,90861,34637,0
93286,76859,25841,0
148551,162696,115213,1
37301,39304,35323,1
143517,68343,88394,0
119456,103937,114119,1
80420,160371,115995,0
41396,109117,94333,0
77018,102550,124552,1
75016,18007,80593,0
123901,130264,78719,0
122260,101444,129668,1
89631,104527,73446,1
96247,114690,135357,1
59850,114346,71908,0
109755,24850,102975,0
80068,67826,37810,0
161993,89489,76444,0
112815,72577,46926,0
32258,57486,36434,1
60798,39979,27745,0
58189,84787,47938,1
120673,41476,115933,0
73322,54866,88720,1
35295,12711,38600,0
133078,86932,50188,0
98017,108581,169472,1
36472,45516,73450,0
57550,135334,85008,0
167898,124967,138831,1
62220,66479,36059,0
75845,151717,106328,0
166770,88167,79377,0
118048,66271,66243,1
118758,132651,103937,1
99462,136861,151609,1
97938,166375,115475,1
135535,97720,101645,1
85392,124980,64634,0
85344,33053,87557,0
160147,103903,68476,0
171680,123856,98140,0
60473,148084,103919,0
17217,16509,18970,1
125613,137797,177480,1
84418,87862,149520,1
90773,92972,47687,0
114094,116272,141532,1
82604,149432,84184,1
182651,143348,128947,1
151407,129565,152468,1
118136,130234,64440,0
109233,101323,114864,1
28491,108158,116977,0
136034,145869,108203,1
100898,84063,78741,1
90483,174164,110603,0
147829,131766,127069,1
150084,119745,99237,1
110481,42366,114773,0
171009,74789,101460,0
108785,133906,167053,1
60592,133330,88418,0
149498,65726,86684,0
118113,69068,59043,0
146639,97057,110666,1
70047,114634,153167,0
66026,106543,116487,0
91255,99109,106656,1
126398,97896,68932,0
111541,120061,52890,0
174464,163284,144208,1
104885,60225,110174,0
80305,118574,131929,0
180699,161294,142731,1
43870,61786,40114,1
35818,31795,15781,0
90060,47671,60641,0
120171,30079,91256,0
108845,97793,35124,0
27488,31838,38104,1
11726,34017,37393,0
113547,83850,37149,0
153455,103211,57554,0
112630,157619,115435,1
43901,64502,29389,0
64846,92764,60980,1
63653,68490,52191,1
133480,142971,123237,1
38738,46601,61699,1
25019,40378,51307,0
62461,73565,19024,0
84877,75281,135316,1
156125,113649,130632,1
163711,102788,86147,0
131107,143745,136796,1
105472,67517,83099,1
88087,110213,45112,0
101379,113508,79561,1
115734,86036,114670,1
106279,143209,120226,1
192686,158030,164948,1
48169,35844,68151,0
43284,112388,119312,0
47890,76394,108296,0
140965,127342,131237,1
107384,180525,93857,0
96825,58538,40199,0
51047,76333,47268,1
162155,155601,145344,1
92995,65985,149444,0
124834,122805,141203,1
162714,121037,125017,1
148345,155129,136060,1
132155,134529,70344,0
184472,141336,134766,1
153343,102214,100633,1
97212,177536,101404,1
151970,144828,166936,1
86625,76507,33638,0
76800,166803,103875,0
143842,72901,88117,0
98808,121122,62836,0
182196,123469,139979,1
97270,77317,90277,1
60544,127603,101887,0
117032,69153,143053,0
148274,67985,105761,0
151977,163554,174545,1
82826,49165,52127,1
151635,90508,96639,1
109160,111791,79917,1
109656,87738,36900,0
21841,13186,10581,0
160773,87751,115514,0
157037,74899,109018,0
87624,51821,115479,0
30088,78044,53076,0
68456,16673,67875,0
70452,62540,51568,1
187290,136421,139031,1
51769,39898,78915,0
177514,186050,188960,1
88395,140706,75631,0
56187,87168,126663,0
91084,78716,152342,0
138164,87727,120991,1
110991,56170,123803,0
90729,133355,59660,0
9062,61366,57094,0
149196,164904,135972,1
146656,87114,113552,1
162131,142817,142120,1
158450,112490,127116,1
101356,104586,152692,1
103920,73676,101482,1
190901,137018,144443,1
152417,170224,168999,1
180447,86740,104641,0
100622,116971,154901,1
92632,101931,73523,1
149900,97590,54290,0
116433,67681,91428,0
87306,101871,98073,1
73664,109171,157569,0
126516,75926,68552,1
41408,68404,91494,0
89115,107960,93711,1
162596,137189,130231,1
34350,57292,68686,0
62680,61255,19905,0
139923,164779,169506,1
101223,112855,77292,1
140605,158855,143632,1
88686,109488,138252,1
100509,65193,77872,1
114575,108547,63808,0
135772,179877,130215,1
48466,68481,48799,1
133835,64180,130199,0
80084,62142,50216,1
150087,96109,128296,1
45671,110857,120170,0
125123,121552,151259,1
80562,59914,63236,1
74026,23449,83189,0
38256,16452,25770,0
107604,72042,76436,1
116284,97963,92529,1
61558,37872,51218,1
166485,121951,89004,0
106208,156112,108224,1
112515,102039,91970,1
12083,24791,17596,0
149795,171290,173389,1
116117,138478,63387,0
103869,161443,122618,1
101136,164711,113935,1
149287,103486,116677,1
82641,123460,54337,0
195639,173266,176133,1
115441,155156,131353,1
165530,97553,112781,1
120762,132813,117489,1
186092,159500,153680,1
153783,151445,169286,1
72616,110942,93926,1
109652,120450,33062,0
20399,56065,70014,0
67465,113215,63682,1
70640,53334,58364,1
122298,75652,57394,0
107129,89788,76793,1
86582,120449,75785,1
108185,132073,98168,1
93688,49656,119112,0
46382,57826,74860,1
150782,123083,103083,1
113369,83804,70841,1
115766,40974,76296,0
113449,132059,150082,1
47207,48727,10020,0
163490,115992,95636,1
83886,85464,127656,1
74598,43263,53251,1
109087,94015,48534,0
167955,94788,100205,1
156740,153171,148961,1
80700,156419,99295,0
87238,144867,138449,0
118980,148683,106231,1
61979,100199,83038,1
161129,134847,97012,0
22779,104708,95599,0
63004,11919,72347,0
48694,143085,101021,0
91407,104217,74804,1
170264,89285,104205,0
178390,134156,132442,1
160281,174907,164588,1
111097,64117,90394,0
59563,126136,94425,0
89146,75752,138902,0
151398,127690,118866,1
3214,57081,55791,0
105626,169122,117432,1
71038,28217,46677,0
121684,84249,129033,1
77683,103140,81167,1
140890,77238,70662,0
100103,98716,64119,0
68216,3293,71181,0
95322,125739,96729,1
149162,109455,102963,1
138173,94853,149042,0
119635,105880,142647,1
55732,67111,34499,0
52298,131058,95558,0
115238,38004,85244,0
126188,87282,142760,0
108197,107757,20186,0
28831,14371,30416,0
36923,114967,115014,0
102316,86848,130080,1
113771,39401,110104,0
63294,49035,101987,0
140189,135289,133166,1
187763,140453,133446,1
94874,73080,132014,0
162024,156098,126118,1
83887,37930,120481,0
133183,130617,176884,1
90759,142548,127503,1
135848,123050,149938,1
154233,125452,110473,1
128891,114175,102996,1
